scenario,run,rule_label,rule_pkce_weak,rule_redirect_suspicious,rule_refresh_abuse,rule_auth_error,rule_token_error
refresh_misuse_rejected,20,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,21,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,22,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,23,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,24,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,25,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,26,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,27,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,28,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,29,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,3,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,30,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,31,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,32,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,33,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,34,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,35,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,36,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,37,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,38,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,39,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,4,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,40,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,41,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,42,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,43,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,44,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,45,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,46,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,47,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,48,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,49,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,5,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,50,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,51,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,52,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,53,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,54,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,55,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,56,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,57,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,58,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,59,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,6,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,60,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,61,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,62,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,63,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,64,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,65,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,66,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,67,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,68,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,69,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,7,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,70,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,71,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,72,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,73,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,74,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,75,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,76,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,77,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,78,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,79,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,8,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,80,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,81,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,82,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,83,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,84,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,85,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,86,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,87,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,88,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,89,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,9,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,90,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,91,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,92,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,93,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,94,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,95,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,96,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,97,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,98,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_rejected,99,refresh_misuse_rejected,0,0,1,0,0
refresh_misuse_stolen,1,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,10,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,100,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,101,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,102,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,103,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,104,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,105,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,106,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,107,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,108,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,109,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,11,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,110,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,111,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,112,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,113,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,114,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,115,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,116,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,117,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,118,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,119,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,12,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,120,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,121,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,122,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,123,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,124,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,125,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,126,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,127,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,128,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,129,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,13,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,130,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,131,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,132,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,133,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,134,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,135,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,136,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,137,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,138,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,139,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,14,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,140,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,141,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,142,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,143,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,144,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,145,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,146,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,147,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,148,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,149,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,15,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,150,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,151,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,152,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,153,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,154,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,155,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,16,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,17,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,18,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,19,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,2,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,20,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,21,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,22,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,23,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,24,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,25,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,26,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,27,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,28,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,29,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,3,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,30,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,31,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,32,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,33,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,34,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,35,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,36,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,37,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,38,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,39,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,4,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,40,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,41,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,42,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,43,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,44,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,45,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,46,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,47,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,48,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,49,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,5,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,50,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,51,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,52,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,53,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,54,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,55,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,56,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,57,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,58,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,59,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,6,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,60,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,61,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,62,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,63,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,64,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,65,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,66,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,67,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,68,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,69,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,7,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,70,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,71,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,72,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,73,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,74,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,75,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,76,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,77,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,78,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,79,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,8,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,80,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,81,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,82,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,83,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,84,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,85,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,86,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,87,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,88,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,89,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,9,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,90,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,91,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,92,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,93,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,94,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,95,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,96,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,97,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,98,refresh_misuse_rejected,1,1,1,0,1
refresh_misuse_stolen,99,refresh_misuse_rejected,1,1,1,0,1
